title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Awesome Mausam,2016,https://en.wikipedia.org/wiki/Awesome_Mausam,Awesome Mausam,Yogesh Bhardwaj,"Naina Ganguly(Ambalika Sarkar), Rahul Romy Sharma",,,VIP (Vinay Choksy),Triveni Movies International,The
Rocky Handsome,2016,https://en.wikipedia.org/wiki/Rocky_Handsome,Rocky Handsome,Nishikant Kamat,"John Abraham, Shruti Haasan, Nathalia Kaur, Nishikant Kamat, Diya Chalwad, Uday Tikekar, Sharad Kelkar, Teddy Maurya",₹ 200 million ,₹ 350 million ,Azures Entertainment,,Neo-Noir Action Thriller
Ki & Ka,2016,https://en.wikipedia.org/wiki/Ki_&_Ka,Ki & Ka,R. Balki,"Kareena Kapoor Khan, Arjun Kapoor",,₹ 100.33 crore ,Eros International,,16 Indian Hindi-Language Romantic Comedy
Love Games,2016,https://en.wikipedia.org/wiki/Love_Games_(film),Love Games,Vikram Bhatt,"Patralekha, Tara Alisha Berry, Gaurav Arora",₹ 100 million ,₹ 40.4 million ,AA Films,,Is A 2016 Indian Erotic Thriller
Murari the Mad Gentleman,2016,https://en.wikipedia.org/wiki/Murari_the_Mad_Gentleman,Murari the Mad Gentleman,Suzad Iqbal Khan,"Asrani, Sanjay Singh, Nataliya Illina, Kiran Sharad",,,Rich Juniors Entertainment,,Leman Is An Indian Hindi-Language Comedy
Fan,2016,https://en.wikipedia.org/wiki/Fan_(2016_film),Fan,Maneesh Sharma,"Shah Rukh Khan, [, 1, ], [, 2, ]",₹105 crore ,₹182.33 crore ,Yash Raj Films,Yash Raj Films,16 Indian Hindi-Language Action Thriller
Laal Rang,2016,https://en.wikipedia.org/wiki/Laal_Rang,Laal Rang,Syed Ahmad Afzal,"Randeep Hooda, Akshay Oberoi, Rajneesh Duggal, Pia Bajpai, Meenakshi Dixit, Shreya Narayan",₹ 10 crore ,est. ₹ 22.68 crore ,Krian Media,Krian Media,Black Comedy Crime Drama
Baaghi,2016,https://en.wikipedia.org/wiki/Baaghi_(2016_film),Baaghi,Sabbir Khan,"Tiger Shroff, Shraddha Kapoor, Sudheer Babu",₹ 35 crore ,est. ₹ 129 crore ,UTV Motion Pictures,Nadiadwala Grandson Entertainment,16 Indian Hindi-Language Action Thriller
Shortcut Safari,2016,https://en.wikipedia.org/wiki/Shortcut_Safari,Shortcut Safaari,Amitabha Singh,"Jimmy Sheirgill, Aashi Rawal, Sharvil Patel, Mann Patel, Ugam Khetani, Stuti Dwivedi, Deah Tandon, Hardil Kanabar",,,Rich Juniors Entertainment,,Is A 2014 Hindi
One Night Stand,2016,https://en.wikipedia.org/wiki/One_Night_Stand_(2016_film),One Night Stand,Jasmine Moses D'souza,"Sunny Leone, Tanuj Virwani",,"est. ₹ 41.9 million (US$500,000) India ",,Swiss Entertainment,2016 Indian Hindi Erotic Romantic Drama
1920 London,2016,https://en.wikipedia.org/wiki/1920_London,1920 London,Tinu Suresh Desai,"Sharman Joshi, Meera Chopra, Vishal Karwal",₹210 million ,₹226.7 million ,Reliance Entertainment,Reliance Entertainment,Don Is A 2016 Indian Supernatural Horror
Traffic,2016,https://en.wikipedia.org/wiki/Traffic_(2016_film),Traffic,Rajesh Pillai,"Manoj Bajpayee, Jimmy Shergill, Prosenjit Chatterjee, Parambrata Chatterjee, Divya Dutta",₹90 million ,est. ₹116.5 million ,Fox Star Studios,Endemol Shine India,2016 Indian Hindi-Language Road Thriller
Azhar,2016,https://en.wikipedia.org/wiki/Azhar_(film),Azhar,Anthony D'Souza,"Emraan Hashmi, Lara Dutta, Nargis Fakhri, Prachi Desai, Kunaal Roy Kapur",est. ₹ 350 million ,est. ₹ 566.9 million ,Panorama StudiosSony Pictures,,6 Indian Hindi Biographical Sports Drama
Buddha in a Traffic Jam,2016,https://en.wikipedia.org/wiki/Buddha_in_a_Traffic_Jam,Buddha in a Traffic Jam,Vivek Agnihotri,"Anupam Kher, Arunoday Singh, Mahie Gill, Anchal Dwivedi, Pallavi Joshi",,,Carnival Motion Pictures,,Jam Is A 2016 Indian Political Thriller
Sarbjit,2016,https://en.wikipedia.org/wiki/Sarbjit_(film),Sarbjit,Omung Kumar,"Randeep Hooda, Aishwarya Rai Bachchan, Richa Chadda, Darshan Kumar",₹ 15 crore,₹ 43.8 crore,T-SeriesGrand Showbiz Media & Entertainment Release (Overseas),,Biographical Drama
Psycho Raman,2016,https://en.wikipedia.org/wiki/Raman_Raghav_2.0,Raman Raghav 2.0,Anurag Kashyap,"Nawazuddin Siddiqui, Sobhita Dhulipala, Vicky Kaushal",₹3.5 crore ,₹7 crore ,Reliance Entertainment,Phantom Films,S A 2016 Indian Neo-Noir Action Thriller
Tu Hai Mera Sunday,2016,https://en.wikipedia.org/wiki/Tu_Hai_Mera_Sunday,Tu Hai Mera Sunday,Milind Dhaimade,"Barun Sobti, Shahana Goswami, Vishal Malhotra, Avinash Tiwary, Rasika Dugal, Maanvi Gagroo, Nakul Bhalla, Jay Upadhyay, Shiv Kumar Subramaniam",,,,,Is A 2016 Indian Hindi Slice Of Life
Aman Ke Farishtey,2016,https://en.wikipedia.org/wiki/Aman_Ke_Farishtey,Aman Ke Farishtey,Kader Kashmiri,"Dev Anand, Javed Jaffrey, Aashif Sheikh","₹ 7,000,000 (US$83,000) ","₹ 750,000 (US$8,900) ",,Sohan Art International,Is An Indian Action
Phobia,2016,https://en.wikipedia.org/wiki/Phobia_(2016_film),Phobia,Pavan Kirpalani,See below,,"₹ 32.5 million (US$380,000) ",Pixel Digital Studios,,Is A 2016 Indian Psychological Thriller
Veerappan,2016,https://en.wikipedia.org/wiki/Veerappan_(2016_film),Veerappan,Ram Gopal Varma,"Sandeep Bharadwaj, Sachiin Joshi, Lisa Ray, Usha Jadhav",,,AA Films,Viking Media & Entertainment,Biographical Action Crime
Chidiya,2016,https://en.wikipedia.org/wiki/Chidiya_(film),Chidiya,Mehran Amrohi,"Vinay Pathak, Amruta Subhash, Svar Kamble, Ayush Pathak, Hetal Gada",,,Reliance Entertainment,,Chidiya Is A 2016 Hindi-Language Drama
Housefull 3,2016,https://en.wikipedia.org/wiki/Housefull_3,Housefull 3,Sajid-Farhad,"Akshay Kumar, Abhishek Bachchan, Riteish Deshmukh, Jacqueline Fernandez, Nargis Fakhri, Lisa Haydon, Boman Irani, Jackie Shroff",₹110 crore,₹ 195 crore ,Eros International,Nadiadwala Grandson Entertainment,Is A 2016 Indian Hindi-Language  Comedy
Project Marathwada,2016,https://en.wikipedia.org/wiki/Project_Marathwada,Project Marathwada,,,,,Eagle Eye EntertainmentMovietone Digital Entertainment,,Da Is A 2016 Indian Hindi-Language Drama
Shaukeen Kaminay,2016,https://en.wikipedia.org/wiki/Shaukeen_Kaminay,Shaukeen Kaminay,Anil Chorasiya,,,,,,En Kaminay Is A 2016 Contemporary Indian
Te3n,2016,https://en.wikipedia.org/wiki/Te3n,Te3n,Ribhu Dasgupta,"Amitabh Bachchan, Nawazuddin Siddiqui, Vidya Balan, Sabyasachi Chakraborty, Padmavati Rao",₹ 340 million ,est. ₹ 323.1 million ,Reliance Entertainment,,6 Indian Hindi-Language Mystery Thriller
Do Lafzon Ki Kahani,2016,https://en.wikipedia.org/wiki/Do_Lafzon_Ki_Kahani_(film),Do Lafzon Ki Kahani,Deepak Tijori,"Randeep Hooda, Kajal Aggarwal",₹ 110 million ,₹ 40 million ,Pen Studios,,Romantic Action Drama
Udta Punjab,2016,https://en.wikipedia.org/wiki/Udta_Punjab,Udta Punjab,Abhishek Chaubey,"Shahid Kapoor, Alia Bhatt, Kareena Kapoor Khan, Diljit Dosanjh",₹ 34 crore ,est. ₹ 96.1–100 crore ,Balaji Motion Pictures,,A 2016 Indian Hindi-Language Crime Drama
A Scandall,2016,https://en.wikipedia.org/wiki/A_Scandall,A Scandall,Ishan Shrivedi,"Reeth Mazumder, Manav Kaul, Johnny Baweja, Puru Chibber, Vasundhara Kaul, Tanvi Vyas",,,,Let’s Ring The Bell Productions[2],Erotic Murder Mystery
Junooniyat,2016,https://en.wikipedia.org/wiki/Junooniyat,Junooniyat,Vivek Agnihotri,"Pulkit Samrat, Yami Gautam",,"est. ₹ 41.0 million (US$480,000) ",T-Series Films,T-Series Films,016 Indian Hindi-Language Romantic Drama
7 Hours to Go,2016,https://en.wikipedia.org/wiki/7_Hours_to_Go,7 Hours to Go,Saurabh Varma,"Shiv Panditt, Sandeepa Dhar, Varun Badola, Nataša Stanković",,,,Krian Pictures,7 Hours To Go Is A 2016 Indian Thriller
Dil Toh Deewana Hai,2016,https://en.wikipedia.org/wiki/Dil_Toh_Deewana_Hai,Dil Toh Deewana Hai,Raja Bundela,"Hyder Khan, Sadha, Raj Babbar, Zeenat Aman, Sushmita Mukherjee",,,,DSA Group,16 Indian Hindi-Language Romantic Comedy
Bhumi,2016,https://en.wikipedia.org/wiki/Bhumi_Pednekar,Bhumi Pednekar,,,,,,,Is An Indian Actress Who Works In Hindi
Kerry on Kutton,2016,https://en.wikipedia.org/wiki/Kerry_on_Kutton,Kerry on Kutton,Ashok Yadav,"Satyajeet Dubey, Aditya Kumar, Aradhana Jagota, Deepraj Rana",,,,Trishank Entertainment Pvt. Ltd.,Kerry On Kutton Is A Bollywood Feature
Shorgul,2016,https://en.wikipedia.org/wiki/Shorgul,Shorgul,Pranav Singh(P.Singh),"Jimmy Sheirgill, Ashutosh Rana, Suha Gezen, Sanjay Suri, Narendra Jha, Eijaz Khan",,,24 FPS Films,24 FPS Films,Political Thriller
Sultan,2016,https://en.wikipedia.org/wiki/Sultan_(2016_film),Sultan,Ali Abbas Zafar,"Salman Khan, Anushka Sharma, Randeep Hooda, Amit Sadh",₹ 90 crore ,est. ₹623.33 crore ,Yash Raj Films,Yash Raj Films,2016 Indian Hindi-Language Sports Drama
Great Grand Masti,2016,https://en.wikipedia.org/wiki/Great_Grand_Masti,Great Grand Masti,Indra Kumar,"Riteish Deshmukh, Vivek Oberoi, Aftab Shivdasani, Urvashi Rautela",₹ 50 Crore ,₹ 19 crore ,Reliance Entertainment,,Indian Hindi-Language Sex Comedy Horror
Madaari,2016,https://en.wikipedia.org/wiki/Madaari_(2016_film),Madaari,Nishikant Kamat,"Irrfan Khan, Vishesh Bansal, Jimmy Sheirgill, Tushar Dalvi, Sadhil Kapoor",,₹ 287 million ,Pooja EntertainmentReliance Entertainment(International),,Is A 2016 Indian Social Thriller
Ishq Click,2016,https://en.wikipedia.org/wiki/Ishq_Click,Ishq Click,Anil Ballani,"Adhyayan Suman, Sara Loren, Keshav Arora",,,,Algol Films,Is A 2016 Indian Hindi-Language Romantic
Dishoom,2016,https://en.wikipedia.org/wiki/Dishoom,Dishoom,Rohit Dhawan,"John Abraham, Varun Dhawan, Jacqueline Fernandez, Akshaye Khanna, Saqib Saleem",₹ 55 crore ,est. ₹ 119.58 crore ,Eros International,Nadiadwala Grandson Entertainment,Buddy Cop Action Comedy
Mission Tiger,2016,https://en.wikipedia.org/wiki/Mission_Tiger,Mission Tiger,Dipu Karunakaran,"Vijay Raaz, T R Bijulal",,,Mates Entertainment,Fortune Cinemas,Is An Indian Adventure
Budhia Singh: Born to Run,2016,https://en.wikipedia.org/wiki/Budhia_Singh_–_Born_to_Run,Budhia Singh – Born to Run,Soumendra Padhi,"Manoj Bajpayee, Mayur Patole",,,Viacom18 Motion Pictures,Code Red Films,Biographical Sports
The Legend of Michael Mishra,2016,https://en.wikipedia.org/wiki/The_Legend_of_Michael_Mishra,The Legend of Michael Mishra,Manish Jha,"Arshad Warsi, Aditi Rao Hydari, Kayoze Irani",,,,,A Is A 2016 Indian Hindi-Language Comedy
Hai Apna Dil Toh Awara,2016,https://en.wikipedia.org/wiki/Hai_Apna_Dil_Toh_Awara,Hai Apna Dil Toh Awara,Monjoy Joy Mukerji,"Sahil Anand, Herry Tangiri, Vikram Kochhar, Nilesh Lalwani, Niyati Joshi, Divvya Chouksey, Jayaka Yagnik, Sareh Far",,,,,16 Indian Hindi-Language Romantic Comedy
Rustom,2016,https://en.wikipedia.org/wiki/Rustom_(film),Rustom,Tinu Suresh Desai,"Akshay Kumar, Ileana D'Cruz, Esha Gupta, Arjan Bajwa, Pavan Malhotra, Kumud Mishra, Usha Nadkarni",₹ 50.28 crores ,est. ₹ 218.12 crore ,Panorama StudiosZee Studios International,,016 Indian Hindi-Language Crime Thriller
Mohenjo Daro,2016,https://en.wikipedia.org/wiki/Mohenjo_Daro_(film),Mohenjo Daro,Ashutosh Gowariker,"Hrithik Roshan, Pooja Hegde, Kabir Bedi, Manish Choudhary, Arunoday Singh",₹ 100 crore ,₹107.8 crore ,UTV Motion Pictures,,Period Action-Adventure
Happy Bhaag Jayegi,2016,https://en.wikipedia.org/wiki/Happy_Bhag_Jayegi,Happy Bhag Jayegi,Mudassar Aziz,"Diana Penty, Abhay Deol, Jimmy Sheirgill, Ali Fazal, Momal Sheikh",₹ 20 Crores,est. ₹ 46.5 Crores ,Eros International,,16 Indian Hindi-Language Romantic Comedy
Meeradha,2016,https://en.wikipedia.org/wiki/Meeradha,Meeradha,Aashish Sinha,"Sandesh Gour, Suhani Jethlia, Venus Jain, Anuj Pareek, Dr.Ramesh Joshi",,,Lav Singh,SPJ Entertainment Pvt Ltd.,Meeradha Is A Bollywood
A Flying Jatt,2016,https://en.wikipedia.org/wiki/A_Flying_Jatt,A Flying Jatt,Remo D'Souza,"Tiger Shroff, Jacqueline Fernandez, Nathan Jones",,₹ 56.13 crore ,ALT Entertainment,Balaji Motion Pictures,G Jatt Is A 2016 Indian Superhero Comedy
Warrior Savitri,2016,https://en.wikipedia.org/wiki/Waarrior_Savitri,Waarrior Savitri,Param Gill,"Niharica Raizada, Lucy Pinder, Rajat Barmecha, Om Puri, karmveer Choudhary, Gulshan Grover",,,,Dr. Bobs Production,2016 Indian Hindi-Language Action Drama
Missing on a Weekend,2016,https://en.wikipedia.org/wiki/Missing_on_a_Weekend,Missing on a Weekend,Abhishek Jawkar,,,,,The Red Bulb Studios & Adept Films,Kend Is An Indian Investigating Thriller
Akira,2016,https://en.wikipedia.org/wiki/Akira_(2016_Hindi_film),Akira,A. R. Murugadoss,"Sonakshi Sinha, Konkana Sen Sharma, Anurag Kashyap",₹ 3.6 crore ,est. ₹ 15.06 crore ,Fox Star Studios,,16 Indian Hindi-Language Action Thriller
Hotel Salvation,2016,https://en.wikipedia.org/wiki/Hotel_Salvation,Hotel Salvation,Shubhashish Bhutiani,"Adil Hussain, Lalit Behl, Geetanjali Kulkarni, Palomi Ghosh, Navnindra Behl, Anil K Rastogi",,,,Red Carpet Moving Pictures,Is A 2016 Indian
Sunshine Music Tours & Travels,2016,https://en.wikipedia.org/wiki/Sunshine_Music_Tours_and_Travels,Sunshine Music Tours & Travels,Shailendra Singh,"Sunny Kaushal, Ashrut Abhinan Jain, Jaswinder Singh, Suhas Joshi, Himayat Sayed, Divya Jyotee Sharma, Subha Rajput, Nida Chakaborty, Deepak Kalra",,,,,Avels Is A 2016 Indian Road Comedy-Drama
Baar Baar Dekho,2016,https://en.wikipedia.org/wiki/Baar_Baar_Dekho,Baar Baar Dekho,Nitya Mehra,"Katrina Kaif, Sidharth Malhotra",₹ 53 crore,₹ 62.670 crore ,Eros International,,Science Fiction Romantic Drama
Freaky Ali,2016,https://en.wikipedia.org/wiki/Freaky_Ali,Freaky Ali,Sohail Khan,"Nawazuddin Siddiqui, Arbaaz Khan, Amy Jackson, Nikitin Dheer, Asif Basra, Ankit Nagar",₹ 50 crore,est. ₹ 21.32 crore ,Pooja EntertainmentB4U Motion Pictures(Overseas),Sohail Khan Productions,Sports Comedy Drama
Pink,2016,https://en.wikipedia.org/wiki/Pink_(2016_film),Pink,Aniruddha Roy Chowdhury,"Amitabh Bachchan, Taapsee Pannu, Kirti Kulhari, Andrea Tariang, Vijay Varma, Angad Bedi, Tushar Pandey, Dhritiman Chatterjee, Piyush Mishra, Mamata Shankar",₹ 30 crore ,est. ₹ 157.32 crore ,,Rising Sun Films,016 Indian Hindi-Language Legal Thriller
Raaz Reboot,2016,https://en.wikipedia.org/wiki/Raaz:_Reboot,Raaz: Reboot,Vikram Bhatt,"Emraan Hashmi, Kriti Kharbanda, Gaurav Arora",₹ 310 million ,est. ₹ 420.7 million ,Pooja Entertainment(India)Eros Internationalthrough Grand Showbiz Media & Entertainment (Overseas),,Is A 2016 Indian Horror Thriller
Days of Tafree,2016,https://en.wikipedia.org/wiki/Days_of_Tafree,Days of Tafree,Krishnadev Yagnik,"Yash Soni, Ansh Bagri, Sanchay Goswami, Nimisha Mehta, Kinjal Rajpriya, Sarabjeet Bindra, Anuradha Mukharjee, Mamta Chaudhary",,₹ 19.8 crores,,,Is A 2016 Bollywood Comedy
Banjo,2016,https://en.wikipedia.org/wiki/Banjo_(2016_film),Banjo,Ravi Jadhav,"Riteish Deshmukh, Nargis Fakhri",,est. ₹ 13.24 crore ,Vashu Bhagnani(Pooja Ent. Films) India,Eros International,2016 Indian Hindi-Language Musical Drama
Wah Taj,2016,https://en.wikipedia.org/wiki/Wah_Taj,Wah Taj,Ajit Sinha,"Shreyas Talpade, Manjari Fadnis, Hemant Pandey, Rajesh Sharma, Yusuf Hussain, Govind Pandey, Rajeev Verma, Prachee Pathak",,,,,Is A 2016 Indian Hindi Drama
Chapekar Brothers,2016,https://en.wikipedia.org/wiki/Chapekar_Brothers_(film),Chapekar Brothers,Devender Kumar Pandey,"Abhijit Bhagat, Sanjeet Dhuri, Manoj Bhatt, Govind Namdeo, Megha Joshi, kanchan Awasthi, Raj Sharnagat, Mayank Pandey, Akhilesh jain, Kumkum Das",,,,Giriva Productions,Chapekar Brothers Is A  Hindi-Language
M.S. Dhoni: The Untold Story,2016,https://en.wikipedia.org/wiki/M.S._Dhoni:_The_Untold_Story,M.S. Dhoni: The Untold Story,Neeraj Pandey,"Sushant Singh Rajput, Disha Patani, Kiara Advani, Anupam Kher, Bhumika Chawla, Kranti Prakash Jha, Alok Pandey",₹104 crore (US$12 million),est. ₹ 216 crore (US$26 million) ,Fox Star Studios,,Biographical Sports Drama
Pihu,2016,https://en.wikipedia.org/wiki/Siddharth_Roy_Kapur,Siddharth Roy Kapur,,,,,,,Is An Indian
Mirzya,2016,https://en.wikipedia.org/wiki/Mirzya_(film),Mirzya,Rakeysh Omprakash Mehra,"Harshvardhan Kapoor, Saiyami Kher, Anuj Choudhry, Art Malik, K. K. Raina, Om Puri, Anjali Patil",₹ 45 crore ,₹ 13.5 crore ,Cinestaan AA Distributors[1],,Is A 2016 Indian Romantic Fantasy
Tutak Tutak Tutiya,2016,https://en.wikipedia.org/wiki/Freaky_Ali,Freaky Ali,Sohail Khan,"Nawazuddin Siddiqui, Arbaaz Khan, Amy Jackson, Nikitin Dheer, Asif Basra, Ankit Nagar",₹ 50 crore,est. ₹ 21.32 crore ,Pooja EntertainmentB4U Motion Pictures(Overseas),Sohail Khan Productions,Sports Comedy Drama
MSG the Warrior: Lion Heart,2016,https://en.wikipedia.org/wiki/MSG:_The_Warrior_Lion_Heart,MSG the Warrior: Lion Heart,Gurmeet Ram Rahim SinghHoneypreet Insan,"Gurmeet Ram Rahim Singh, Honeypreet Insest, Charanpreet, Kainaat, Garima, Rajesh, Sukhottam, Ashok, Bhushan",₹ 180 crore ,Disputed ,Hakikat Entertainment Pvt. Ltd.,Hakikat Entertainment Pvt. Ltd.,A 2016 Indian Science Fantasy Adventure
Rekka,2016,https://en.wikipedia.org/wiki/Rekka_(film),Rekka,Rathina Shiva,"Vijay Sethupathi, Lakshmi Menon, Sija Rose",,,Sivabalan Pictures,Common Man,2016 Indian Tamil-Language Action Comedy
Beiimaan Love,2016,https://en.wikipedia.org/wiki/Beiimaan_Love,Beiimaan Love,Rajeev Chaudhari,"Sunny Leone, Rajneesh Duggal, Daniel Weber, Ziesha Nancy",,,Avanti Films Pvt Ltd.,Avanti Films Pvt Ltd.,Is A 2016 Indian Hindi-Language Thriller
Motu Patlu: King of Kings,2016,https://en.wikipedia.org/wiki/Motu_Patlu:_King_of_Kings,Motu Patlu King of Kings,Suhas D. Kadav,"Sourav Chakraborty, Vinay Pathak",,"₹ 4.27 crore (US$510,000) ",Viacom 18 Motion Pictures,,S A 2016 Indian Animated Action Thriller
